date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2022-03-31,PL2331LAHDW6GJ,HGST HMS5C4040BLE640,4000787030016,0,100,0,134,103,100,434,100,5,100,0,100,0,113,42,93,52054,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,622,100,622,250,24,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA10RYB6,ST8000DM002,8001563222016,0,64,2715432,,,84,0,100,12,100,0,92,1425154573,,,44,49861,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,55,45,100,0,100,120,100,376,45,45,1,2715432,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49567,100,97987816952,100,386516442784,,,,,,,,,,,,,,,,,,,,
2022-03-31,X8G0A03JF97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,7794,100,16,100,1,100,0,100,0,48,21037,100,0,,,100,16,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3682418,100,4,100,97,100,28,,,100,1,100,0,100,0,200,0,,,,,,,,,,,,,100,18350083,48,20883,100,0,100,0,,,100,538,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,Z305NZM9,ST4000DM000,4000787030016,0,112,42247488,,,91,0,100,10,100,0,72,15677662,,,40,52971,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,100,0,100,0,100,0,72,28,100,0,100,1,98,4376,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,52920,100,60404012448,100,407434266199,,,,,,,,,,,,,,,,,,,,
2022-03-31,QGK73BNT,WDC WUH721414ALE6L4,14000519643136,0,100,0,138,92,81,377,100,2,100,0,100,0,133,18,99,11472,100,0,,,100,2,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,626,100,626,60,34,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,Z305AJF7,ST4000DM000,4000787030016,0,111,31427008,,,91,0,100,8,100,0,83,229984679,,,38,54432,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,72,28,100,0,100,0,96,8840,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,54347,100,63511197048,100,368722648844,,,,,,,,,,,,,,,,,,,,
2022-03-31,2BJ3DZ8N,WDC WUH721816ALE6L4,16000900661248,0,100,0,136,96,84,327,100,16,100,0,100,0,140,15,100,1153,100,0,,,100,16,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,597,100,597,63,32,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA10RYBE,ST8000DM002,8001563222016,0,73,18122872,,,84,0,100,12,100,0,91,1362396857,,,44,49861,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,56,44,100,0,100,121,100,927,44,44,1,18122872,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49810,100,96929893128,100,372965916464,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA10RYBF,ST8000DM002,8001563222016,0,75,31513880,,,84,0,100,8,100,0,93,1835247170,,,43,50616,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,73,27,100,0,100,128,100,251,27,27,1,31513880,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50553,100,103512084872,100,362098798684,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA10RYBZ,ST8000DM002,8001563222016,0,81,130551616,,,84,0,100,12,100,0,92,1453420333,,,44,49862,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,55,45,100,0,100,120,100,365,45,45,1,130551616,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49568,100,96347008208,100,377849667088,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZJV4F9YR,ST12000NM0007,12000138625024,0,80,90079544,,,90,0,100,14,100,0,85,350104587,,,75,22181,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,73,27,,,100,288,100,1468,27,27,80,90079544,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,21947,100,85774764736,100,318124510190,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZL2CPGZB,ST14000NM001G,14000519643136,0,81,137489720,,,98,0,100,2,100,0,87,486399291,,,92,7532,100,0,,,100,2,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,67,33,,,100,0,100,802,33,33,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7314,100,63991694776,100,88001457966,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA10RYBR,ST8000DM002,8001563222016,0,83,203529848,,,84,0,100,12,100,0,92,1421352007,,,44,49872,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,55,45,100,0,100,123,100,880,45,45,1,203529848,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49825,100,96287166776,100,391458705096,,,,,,,,,,,,,,,,,,,,
2022-03-31,5PHR24UD,HGST HUH721212ALE604,12000138625024,0,100,0,130,102,100,0,100,5,100,0,100,0,140,15,99,8014,100,0,,,100,5,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,510,100,510,187,32,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PL1331LAHGW1HH,HGST HMS5C4040ALE640,4000787030016,0,100,0,134,100,127,548,100,14,100,0,100,0,113,42,94,45218,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,295,100,295,253,23,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,S301NGZ7,ST4000DM000,4000787030016,0,111,35599408,,,92,0,100,24,100,0,87,510530077,,,36,56778,100,0,,,100,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,100,0,72,28,100,0,100,0,94,13303,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,56645,100,67921702024,100,401922474114,,,,,,,,,,,,,,,,,,,,
2022-03-31,Z850A02UF97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,7770,100,2,100,0,100,0,100,0,48,20961,100,0,,,100,2,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,1,100,71,100,34,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,68550658,48,20916,100,0,100,0,,,100,597,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,S3010M78,ST4000DM000,4000787030016,0,117,161808656,,,91,0,100,26,100,0,84,272798016,,,32,59947,100,0,,,100,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,3,18,165492,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,59102,100,68299170472,100,396472191953,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0WJA2,ST12000NM001G,12000138625024,0,83,195702504,,,98,0,100,2,100,0,83,221438631,,,90,9069,100,0,,,100,2,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,70,30,,,100,1,100,491,30,30,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8986,100,48720881984,100,95765410807,,,,,,,,,,,,,,,,,,,,
2022-03-31,70K0A0H1F97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,7654,100,2,100,0,100,0,100,0,75,10385,100,0,,,100,2,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,1,100,114,100,31,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,135528449,75,10244,100,0,100,0,,,100,536,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,S301NGZ8,ST4000DM000,4000787030016,0,115,92828504,,,92,0,100,16,100,0,86,433778498,,,36,56766,100,0,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,96,8025,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,56660,100,68916787960,100,347775398869,,,,,,,,,,,,,,,,,,,,
2022-03-31,S3010M72,ST4000DM000,4000787030016,0,111,34486424,,,92,0,100,12,100,0,81,165530214,,,33,58748,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,77,47768,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,58399,100,68846789216,100,383053792034,,,,,,,,,,,,,,,,,,,,
2022-03-31,AAG67UWH,HGST HUH721212ALN604,12000138625024,0,100,0,100,0,212,343,100,14,100,0,100,0,100,0,97,26501,100,0,,,100,14,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1289,99,1289,206,29,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZHZ4WGSA,ST12000NM0008,12000138625024,0,84,234457064,,,90,0,100,20,100,0,89,779359830,,,78,19983,100,0,,,100,20,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,5,,,76,24,,,100,5,100,1226,24,24,3,234457064,,,100,0,100,0,200,2,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,19736,100,70668183432,100,311647312316,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA13Z86G,ST8000DM002,8001563222016,0,81,115079104,,,85,0,100,14,100,0,81,126934064,,,49,45521,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,60,40,97,7002,100,3,68,65237,40,40,1,115079104,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,45433,100,90072089336,100,362801650392,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA13Z86F,ST8000DM002,8001563222016,0,83,194445048,,,84,0,100,33,100,0,93,2049522902,,,49,45511,100,0,,,100,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,71,29,94,13044,100,25,71,59085,29,29,1,194445048,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,45426,100,91016313432,100,383528277332,,,,,,,,,,,,,,,,,,,,
2022-03-31,40N0A0DJF97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,7732,100,4,100,0,100,0,100,0,64,14758,100,0,,,100,4,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,3,100,395,100,40,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,85590020,64,14446,100,0,100,0,,,100,587,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA13Z86K,ST8000DM002,8001563222016,0,84,243934016,,,84,0,100,11,100,0,81,130740603,,,47,46751,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,66,34,96,8738,100,1,72,57791,34,34,1,243934016,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46693,100,92954645656,100,341893489385,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZHZ3CKZE,ST12000NM0008,12000138625024,0,83,191715664,,,92,0,100,7,100,0,89,764758738,,,77,20594,100,0,,,100,6,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,4295032833,,,78,22,,,100,205,100,995,22,22,1,191715664,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,20437,100,71752120904,100,343235551362,,,,,,,,,,,,,,,,,,,,
2022-03-31,QBH4R9ET,WDC WUH721414ALE6L4,14000519643136,0,100,0,138,92,84,317,100,3,100,0,100,0,133,18,99,12451,100,0,,,100,3,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1962,100,1962,63,32,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZLW0GQ89,ST12000NM001G,12000138625024,0,80,111306288,,,93,0,100,6,100,0,84,239641833,,,82,16452,100,0,,,100,5,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,76,24,,,100,1,100,1103,24,24,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,16198,100,75203451152,100,267438005880,,,,,,,,,,,,,,,,,,,,
2022-03-31,PL2331LAH3BDMJ,HGST HMS5C4040BLE640,4000787030016,0,100,0,133,104,131,534,100,20,100,0,100,0,113,42,94,45209,100,0,,,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,465,100,465,240,25,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,5PJ2KH3D,HGST HUH721212ALE604,12000138625024,0,100,0,130,100,100,0,100,2,100,0,100,0,140,15,99,8143,100,0,,,100,2,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,460,100,460,206,29,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PL2331LAHDAP2J,HGST HMS5C4040BLE640,4000787030016,0,100,0,134,101,130,537,100,21,100,0,100,0,115,41,94,46409,100,0,,,100,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,609,100,609,214,28,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,11J0A036F97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,7798,100,2,100,0,100,0,100,0,79,8540,100,0,,,100,2,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,1,100,162,100,21,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,18219009,80,8289,100,0,100,0,,,100,537,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,20H0A05JF97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,8023,100,13,100,0,100,0,100,0,62,15474,100,0,,,100,13,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,10,100,18,100,22,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,136445953,63,14943,100,0,100,0,,,100,594,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,5080A07JF97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,7924,100,2,100,0,100,0,100,0,66,13624,100,0,,,100,2,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4,100,1,100,92,100,28,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,52166658,67,13562,100,0,100,0,,,100,595,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,8HJ9S15H,HGST HUH721212ALN604,12000138625024,0,100,0,100,0,161,408,100,27,100,0,100,0,100,0,96,29672,100,0,,,100,27,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1153,100,1153,200,30,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,3GKZJKUE,WDC WUH721816ALE6L4,16000900661248,0,100,0,137,92,84,332,100,11,100,0,100,0,140,15,100,1090,100,0,,,100,11,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,573,100,573,69,27,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZL2CH56P,ST14000NM001G,14000519643136,0,83,191820416,,,94,0,100,5,100,0,80,98854824,,,93,6416,100,0,,,100,5,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,68,32,,,100,1,100,1195,32,32,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,6044,100,56615250512,100,80296475874,,,,,,,,,,,,,,,,,,,,
2022-03-31,bc1ec9ffe88b0010,DELLBOSS VD,480036847616,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,Z304HQRL,ST4000DM000,4000787030016,0,111,31114368,,,99,0,100,1,100,0,83,201508432,,,37,56061,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,93,14442,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,55929,100,67293642240,100,338065052760,,,,,,,,,,,,,,,,,,,,
2022-03-31,X0GE9KHC,WDC WUH721414ALE6L4,14000519643136,0,100,0,138,96,95,226,100,3,100,0,100,0,133,18,99,12749,100,0,,,100,3,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,358,100,358,70,26,,,100,0,100,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,ZA14DR6G,ST8000NM0055,8001563222016,0,82,168420568,,,88,0,100,13,100,0,94,2638211375,,,50,44064,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,74,26,92,16547,100,19,69,62088,26,26,82,168420568,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,44023,100,85248746128,100,366113575620,,,,,,,,,,,,,,,,,,,,
2022-03-31,8DHT4D7H,HGST HUH721212ALE604,12000138625024,0,100,0,130,100,100,0,100,5,100,0,100,0,128,18,98,14232,100,0,,,100,5,,,,,,,,,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,592,100,592,230,26,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,61A0A1M6F97G,TOSHIBA MG07ACA14TA,14000519643136,0,100,0,100,0,100,7808,100,2,100,0,100,0,100,0,86,5838,100,0,,,100,2,,,,,,,,,,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1,100,1,100,67,100,24,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,100,35389442,86,5791,100,0,100,0,,,100,533,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,PL1331LAHBGS7H,HGST HMS5C4040BLE640,4000787030016,0,100,0,133,105,143,539,100,10,100,0,100,0,113,42,93,50783,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,486,100,486,193,31,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
